,mean_rewards,median_rewards,min_rewards,max_rewards,steps
206,-181.61564800000002,-170.2741855,-261.127756,-144.915486,102720
207,-181.61564800000002,-170.2741855,-261.127756,-144.915486,103200
208,-170.6639667,-158.611292,-206.35962,-144.915486,103680
209,-170.6639667,-158.611292,-206.35962,-144.915486,104160
210,-170.6639667,-158.611292,-206.35962,-144.915486,104640
211,-170.6639667,-158.611292,-206.35962,-144.915486,105120
212,-165.2944952,-155.118677,-203.241871,-144.915486,105600
213,-165.2944952,-155.118677,-203.241871,-144.915486,106080
214,-165.2944952,-155.118677,-203.241871,-144.915486,106560
215,-165.2944952,-155.118677,-203.241871,-144.915486,107040
216,-159.22090880000002,-152.1700115,-203.241871,-141.209821,107520
217,-159.22090880000002,-152.1700115,-203.241871,-141.209821,108000
218,-159.22090880000002,-152.1700115,-203.241871,-141.209821,108480
219,-159.22090880000002,-152.1700115,-203.241871,-141.209821,108960
220,-152.2738934,-151.6430305,-180.898236,-133.771717,109440
221,-152.2738934,-151.6430305,-180.898236,-133.771717,109920
222,-152.2738934,-151.6430305,-180.898236,-133.771717,110400
223,-152.2738934,-151.6430305,-180.898236,-133.771717,110880
224,-147.5989524,-150.19053350000002,-159.650135,-133.771717,111360
225,-147.5989524,-150.19053350000002,-159.650135,-133.771717,111840
226,-147.5989524,-150.19053350000002,-159.650135,-133.771717,112320
227,-147.5989524,-150.19053350000002,-159.650135,-133.771717,112800
228,-144.93975490000003,-146.842805,-157.572449,-133.05816,113280
229,-144.93975490000003,-146.842805,-157.572449,-133.05816,113760
230,-144.93975490000003,-146.842805,-157.572449,-133.05816,114240
231,-144.93975490000003,-146.842805,-157.572449,-133.05816,114720
232,-141.7825032,-143.0626535,-152.664905,-125.999932,115200
233,-141.7825032,-143.0626535,-152.664905,-125.999932,115680
234,-141.7825032,-143.0626535,-152.664905,-125.999932,116160
235,-141.7825032,-143.0626535,-152.664905,-125.999932,116640
236,-139.1833332,-137.6793235,-152.664905,-122.778424,117120
237,-139.1833332,-137.6793235,-152.664905,-122.778424,117600
238,-139.1833332,-137.6793235,-152.664905,-122.778424,118080
239,-139.1833332,-137.6793235,-152.664905,-122.778424,118560
240,-137.3352811,-133.9602715,-152.664905,-122.778424,119040
241,-137.3352811,-133.9602715,-152.664905,-122.778424,119520
242,-137.3352811,-133.9602715,-152.664905,-122.778424,120000
